{'text': '@BSNLCorporate @CMDBSNL @Secretary_DoT @DoT_India : If I were in your place, I would make an automated system to pi… https://t.co/8MsUwFcJwc', 'sentiment': 'neutral'}
{'text': 'When did @Twitter turn into Facebook.', 'sentiment': 'neutral'}
{'text': 'RT @solosofried: For the one time, @Twitter FUCK YOU. https://t.co/FnmhWLYcS7', 'sentiment': 'negative'}
{'text': 'RT @Roukyoo: God bless the person who invented @Twitter 😁', 'sentiment': 'neutral'}
{'text': '@___pointnlaugh @Twitter He must be going through mid-life crisis. Poor dude.', 'sentiment': 'negative'}
{'text': '@CeceCalabrese @Twitter It’s the Lizards and Honest people rules of twitter', 'sentiment': 'positive'}
{'text': 'RT @ErrorOfMyWeighs: @TwitterMovies @Twitter @VancityReynolds @blakelively I have a dry boog way up in my nose and it hurts. Blake, may I u…', 'sentiment': 'negative'}
{'text': '@jrstlouis @Twitter Thats a misleading statistic.', 'sentiment': 'neutral'}
{'text': '.@Twitter names Manish Maheshwari as new India MD  https://t.co/PDlPVA8hRM', 'sentiment': 'positive'}
{'text': 'RT @CeceCalabrese: Apparently it does not break @Twitter rules to encourage the beheading of a Republican, but if you respond, you get your…', 'sentiment': 'positive'}
{'text': "@BTS_twt WHY DIDN'T @Twitter GAVE ME A NOTIFICATION", 'sentiment': 'neutral'}
{'text': "RT @aneeshnair: Learn how @GCPcloud used @Twitter's #enterprise grade #data #API to make it easier to deploy #MachineLearning models on @go…", 'sentiment': 'neutral'}
{'text': '@taehyung_ilovu @GoldenMaknaeSt @Twitter They mad that acnt to tlk abt Taehyung. Soo much paying attention to Tae f… https://t.co/JNJ2sH3f0z', 'sentiment': 'negative'}
{'text': 'Hey, @Twitter @TwitterSupport @TwitterSafety - this account\n@Robert00350096 is using a Paratrooper Porter’s picture… https://t.co/z2V4VZoomn', 'sentiment': 'neutral'}
{'text': 'RT @SriLankaTweet: Whole world 🌎 weeping with mother Sri Lanka 🇱🇰 !\nTheir Prayers, Thoughts, Kindness  are with Sri Lanka. \nThank You All 🙏…', 'sentiment': 'positive'}
{'text': "Twitter, yes @Twitter decides what makes the TRENDS list and what doesn't. THEY have decided that IMPEACH TRUMP whi… https://t.co/eDSlkItzlC", 'sentiment': 'neutral'}
{'text': "Let's try an experiment, shall we?\nRepeat after me:\n\nLeftists = bigots. Leftists = morons. Leftists = fake. Leftist… https://t.co/Ax4cUzbvwJ", 'sentiment': 'negative'}
{'text': 'RT @anjanaomkashyap: Outrageous ! Verified handles tweeting such offensive stuff. @Twitter and political discourse has been reduced to gutt…', 'sentiment': 'negative'}
{'text': "@americanmcgee @instagram @Twitter @TwitterSupport Why use any social media? Let's bring back monthly magazines. I… https://t.co/NMnqKCKapv", 'sentiment': 'positive'}
{'text': '@Tushar307 @Twitter @LinkedIn Any tactical advice on how it worked for you where LinkedIn failed?', 'sentiment': 'negative'}
{'text': 'Holy crap with the ads today, @Twitter. \nThere are a lot of newly blocked accounts...', 'sentiment': 'negative'}
{'text': 'RT @VirtuallyNoone: RT this.....@am_draper is the #FBPE sicko that is posting pictures of a badly injured, blood covered @nigel_farage bein…', 'sentiment': 'negative'}
{'text': 'RT @Uv_Techsoft: Twitter swoops for quote-sharing app Highly #twitter #sharing #application @verified @Twitter', 'sentiment': 'positive'}
{'text': 'RT @KurtJPower: 🇺🇸PLEASE RT🇺🇸\nMy battle buddy U.S. #NavySEAL Charles “Nic” Sanchez is retiring from the SEALs and looking for a job here in…', 'sentiment': 'neutral'}
{'text': '@Twitter Dare', 'sentiment': 'neutral'}
{'text': 'RT @rainbowradicals: #Gendercritical\n@AliciaMHendley has been suspended by @Twitter ,read her piece for @FeministCurrent here https://t.co/…', 'sentiment': 'neutral'}
{'text': 'RT @ARanganathan72: @2rip_van_winkle @zoo_bear @MyNation @abhijitmajumder @TwitterIndia @Twitter @TIME @AFP As @time, @AFP (and since then…', 'sentiment': 'neutral'}
{'text': 'RT @LoredanaRiccard: Can you help this girl to get back her profile? You are the only one able to, she sent lots of mail but you didnt repl…', 'sentiment': 'positive'}
{'text': "@AskMe_idareyou @TotaLuv2Tweet @waynemrosenblat @Twitter @JudgeJeanine @jack Then there's this:\nhttps://t.co/ZcTGOZncty", 'sentiment': 'neutral'}
{'text': 'FUCK THIS BIRD APP @Twitter FIX YOUR DAMN APP HOES', 'sentiment': 'negative'}
{'text': '@jonginkicm @TLRPES @Twitter naughteaaa!1!1!1!', 'sentiment': 'neutral'}
{'text': '@Twitter can you please give me @goldenhosie back I promise I will behave PLEASE', 'sentiment': 'neutral'}
{'text': 'Oh flipping typo. Why on why, dear @Twitter can we not have an EDIT BUTTON?', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad… https://t.co/V9YuQt1gEJ', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad, Gujarat.\nNo o… https://t.co/G2FoXvyBgX', 'sentiment': 'neutral'}
{'text': 'Dear @bsnl I want to port with you from @Idea as services of @idea are horrible. Pl help me.', 'sentiment': 'negative'}
{'text': '@bsnlpune @BSNLCorporate @cgm_mh_bsnl @bsnl I cannot publish my personal data here. Is there a phone  number or ema… https://t.co/lt6CuMNWmj', 'sentiment': 'neutral'}
{'text': '@chsh8 @BSNLCorporate @cgm_mh_bsnl @bsnl Sir Sorry for inconvenience &amp; delay , kindly share your society name &amp; are… https://t.co/f1HnUYO6Tt', 'sentiment': 'positive'}
{'text': 'till 2G is  not good in my village and assured for 4G?\n\nwow @bsnl try to give 2G in our location. Your signal is al… https://t.co/BdN2HoO2g8', 'sentiment': 'negative'}
{'text': '@BSNLCorporate @BSNL_RJ @bsnl our number is 9414012803 but no working properly network is not come why....', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ @BSNL_India\n@BSNLCorporate @bsnl I have filed a complaint 1 week ago for my broadband connection and have… https://t.co/niFE7gnmYh', 'sentiment': 'negative'}
{'text': 'My complaint not solved its long time januari 2019 to but steel not solved payment not refund my number 02862212660… https://t.co/b4DY8JQ5tY', 'sentiment': 'negative'}
{'text': 'They are also charging invariant fees to give connections which is prohibited by @Bsnl. @bsnlpune\n@BSNLCorporate @cgm_mh_bsnl.', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @bsnlpune \nThe implementation allocation to private parties of FFTH seems to be even slower than gov… https://t.co/VUKLZGjmdH', 'sentiment': 'neutral'}
{'text': 'This time vote is for \n@BSNL \n@PostalService \n@JetAirways \n@Kisan \n@Student\n@Employment \n#voteforchange\n#VoteNyayVoteCongress \n#VoteFor20%', 'sentiment': 'neutral'}
{'text': '@GargaC Picture perfect😂, but serious social repercussions will be high, number @BSNL employees loose their job. Ba… https://t.co/v4lAskZevm', 'sentiment': 'negative'}
{'text': 'Connectivity issue is pending in bank since 4days continuously in Dena bank now bank of Baroda alidar branch talk t… https://t.co/weXiYH3kHh', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate Hello BSNL,\nis BSNL Broadband and FTTH Available In Hoshangabad,Madhya Pradesh Circle? @bsnl', 'sentiment': 'positive'}
{'text': "How to stop flash message..? It's very enoying that after 5 to 10 minutes there is a 4 to 5 flash message popup on… https://t.co/Dk5Iu1rpsX", 'sentiment': 'positive'}
{'text': '#bsnl still waiting for your revert #bsnlindia @BSNL_KOTD @BSNLCorporate @bsnl', 'sentiment': 'neutral'}
{'text': '@bsnl Pls refund my 35 recharge bsnl 9234319273 mistakely', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate hi,\nI am not getting BSNL landline connection at following address since last 15 years\nBadrikedar pl… https://t.co/vxMT4BwfQi', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad… https://t.co/V9YuQt1gEJ', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad, Gujarat.\nNo o… https://t.co/G2FoXvyBgX', 'sentiment': 'neutral'}
{'text': 'Dear @bsnl I want to port with you from @Idea as services of @idea are horrible. Pl help me.', 'sentiment': 'negative'}
{'text': '@bsnlpune @BSNLCorporate @cgm_mh_bsnl @bsnl I cannot publish my personal data here. Is there a phone  number or ema… https://t.co/lt6CuMNWmj', 'sentiment': 'neutral'}
{'text': '@chsh8 @BSNLCorporate @cgm_mh_bsnl @bsnl Sir Sorry for inconvenience &amp; delay , kindly share your society name &amp; are… https://t.co/f1HnUYO6Tt', 'sentiment': 'positive'}
{'text': 'till 2G is  not good in my village and assured for 4G?\n\nwow @bsnl try to give 2G in our location. Your signal is al… https://t.co/BdN2HoO2g8', 'sentiment': 'negative'}
{'text': '@BSNLCorporate @BSNL_RJ @bsnl our number is 9414012803 but no working properly network is not come why....', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ @BSNL_India\n@BSNLCorporate @bsnl I have filed a complaint 1 week ago for my broadband connection and have… https://t.co/niFE7gnmYh', 'sentiment': 'negative'}
{'text': 'My complaint not solved its long time januari 2019 to but steel not solved payment not refund my number 02862212660… https://t.co/b4DY8JQ5tY', 'sentiment': 'negative'}
{'text': 'They are also charging invariant fees to give connections which is prohibited by @Bsnl. @bsnlpune\n@BSNLCorporate @cgm_mh_bsnl.', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @bsnlpune \nThe implementation allocation to private parties of FFTH seems to be even slower than gov… https://t.co/VUKLZGjmdH', 'sentiment': 'neutral'}
{'text': 'This time vote is for \n@BSNL \n@PostalService \n@JetAirways \n@Kisan \n@Student\n@Employment \n#voteforchange\n#VoteNyayVoteCongress \n#VoteFor20%', 'sentiment': 'neutral'}
{'text': '@GargaC Picture perfect😂, but serious social repercussions will be high, number @BSNL employees loose their job. Ba… https://t.co/v4lAskZevm', 'sentiment': 'negative'}
{'text': 'Connectivity issue is pending in bank since 4days continuously in Dena bank now bank of Baroda alidar branch talk t… https://t.co/weXiYH3kHh', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate Hello BSNL,\nis BSNL Broadband and FTTH Available In Hoshangabad,Madhya Pradesh Circle? @bsnl', 'sentiment': 'positive'}
{'text': "How to stop flash message..? It's very enoying that after 5 to 10 minutes there is a 4 to 5 flash message popup on… https://t.co/Dk5Iu1rpsX", 'sentiment': 'positive'}
{'text': '#bsnl still waiting for your revert #bsnlindia @BSNL_KOTD @BSNLCorporate @bsnl', 'sentiment': 'neutral'}
{'text': '@bsnl Pls refund my 35 recharge bsnl 9234319273 mistakely', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate hi,\nI am not getting BSNL landline connection at following address since last 15 years\nBadrikedar pl… https://t.co/vxMT4BwfQi', 'sentiment': 'neutral'}
{'text': 'RT @nitinsachinist: Today we are trending #SachIsGod \nUse this hashtags in ur posts .\nPS - If you  keep comparing then here is my reply to…', 'sentiment': 'neutral'}
{'text': 'RT @FanKhan0071: So this actually happened. They put up an election rally ad saying Virat Kohli is going to campaign for us and they actual…', 'sentiment': 'neutral'}
{'text': '@anushkasharma bonds with @virat.kohli’s #RCB teammates. https://t.co/R9s2I5Rtcy', 'sentiment': 'neutral'}
{'text': '@RCBTweets #Repost @virat.kohli (@get_repost)\n・・・\nMy most favourite #10yearchallenge ever! 😄 https://t.co/6qGkiq6HtE', 'sentiment': 'positive'}
{'text': '@virat.kohli played like a man on mission as he brought up his fifth century in the Indian Premier League (IPL) dur… https://t.co/OztMask9wh', 'sentiment': 'neutral'}
{'text': '@kumarshammi56 nice nick name @ab @virat @a little biscuit#', 'sentiment': 'positive'}
{'text': '@TOISportsNews ystrdy spr mtch@rcb @virat wt an innigs @encounter batting @100 ## kkr', 'sentiment': 'neutral'}
{'text': 'Namashaker, \nHello everyone in this video we talk about”#KKRvRCB”.@virat.kohli you are sankat mochan mahabali thank… https://t.co/24gUcUw5SO', 'sentiment': 'neutral'}
{'text': '@rohitian_sagar @imVkohli @RCBTweets clvr mth @virat\nits like kkr @maankut\n@likes aswin @kkr bowler\nwell @virat @rcb\n#kkr', 'sentiment': 'neutral'}
{'text': '@rohitian_sagar spr mtch@rcb @200+ipl higest @virat @spr @100 @spr bat @spr bowl @congrats virat &amp;co #kkr', 'sentiment': 'neutral'}
{'text': '@RCBTweets @imVkohli Well played by @virat kohli thanks a lot run machine for well played and I want always see in… https://t.co/cKQEPX2q9u', 'sentiment': 'positive'}
{'text': 'RT @Sandeep_jmc: What a fabulous knock by @virat.kohli. U beauty 😍😍\n#KKRvRCB #RCBvKKR https://t.co/uNwiskZYZ5', 'sentiment': 'positive'}
{'text': 'What a fabulous knock by @virat.kohli. U beauty 😍😍\n#KKRvRCB #RCBvKKR https://t.co/uNwiskZYZ5', 'sentiment': 'positive'}
{'text': 'Another day  #thriller night  fantastic Batting by @virat.kohli 💯 runs and @moeenali.fp 66runs  and @marcusstoinis… https://t.co/mZEOpK9gcK', 'sentiment': 'positive'}
{'text': '@ABdeVilliers17 @imVkohli @MoeenaliAli rcb 213/6 @spr score ipl @virat congrats @100 spr spr @m.ali rcb spr bt @spr… https://t.co/Opvl6douN4', 'sentiment': 'neutral'}
{'text': 'Today #RCB kharab karegi #KKR ka game! @virat is rocking today \n#IPLFantasyLeague', 'sentiment': 'negative'}
{'text': 'Another day Another thriller on its way today @dk00019 v @virat.kohli @kkriders v @royalchallengersbangalore Battle… https://t.co/zsOrRpCBR0', 'sentiment': 'neutral'}
{'text': '@anushkasharma &amp; @virat.kohli arrived in Kolkata for the IPL match \U0001f929😍🙌🏼 Follow @simplyaminaxx\n.\n.\n.\n#AnushkaSharma… https://t.co/OD73kg2mZl', 'sentiment': 'neutral'}
{'text': "India's Squad ICC CWC19-@virat(C) @ImRo45(VC) @SDhawan25 @klrahul11 @msdhoni @vijayshankar260 @imjadeja… https://t.co/wYctsPYy1f", 'sentiment': 'neutral'}
{'text': 'My India XI :\n\n@ImRo45 \n@SDhawan25 \n@Virat\n@vijayshankar260 \n@msdhoni \n@JadhavKedar \n@hardikpandya7 \n@imkuldeep18… https://t.co/wYHpkd8ZVb', 'sentiment': 'neutral'}
{'text': 'Super Start @Virat @Sachin #cricket #beach #beer #ocean #sun #sand #training #craftbeer #sunset… https://t.co/cIAorpwzVQ', 'sentiment': 'positive'}
{'text': '@SattawanAsha @virat @imVkohli Comedy piece', 'sentiment': 'neutral'}
{'text': '@RCBTweets That was really a bad move # Hardik plays very good for spin## remember the sixes hit by hardik to imad… https://t.co/IsLK7owhew', 'sentiment': 'positive'}
{'text': '@bhogleharsha Why doesn’t someone teach @imVkohli how to captain a side when on the field and also teach him how to… https://t.co/igmchN5ylR', 'sentiment': 'neutral'}
{'text': '@virat sir drop parthiv patel &amp; play with 5 all rounder.... U will win the ipl 2019,,,,,,,,\n\n100%.,,,.,,i will beat u', 'sentiment': 'positive'}
{'text': '@cricketworldcup @RoyalArjun1989 1. @Virat\n2. @Dhoni\n3. @Rohit\n4.@yuraj   very important \n5.@dhawan\n6.@jadhav\n7.… https://t.co/VbbzIYVTi3', 'sentiment': 'positive'}
{'text': 'ANOTHER DAY #ANOTHER THRILLER ON ITS WAY TODAY @ROHITSHARMA45 VS @VIRAT.KOHLI #@MUMBAIINDIANS VS… https://t.co/yuusFCJ8Ib', 'sentiment': 'neutral'}
{'text': 'The @rcb is finally over the line . they will definitely turn things around in the coming matches under @virat kohli and mr. 360© .', 'sentiment': 'neutral'}
{'text': '@imVkohli @StayWrogn @hotstartweets @virat  with sundar best all-rounder in India level', 'sentiment': 'positive'}
{'text': '@imVkohli Congregation @virat the last night win the match', 'sentiment': 'positive'}
{'text': 'Finally my  RCB win tonight\nCongratulations  @virat kohli', 'sentiment': 'positive'}
{'text': '@imVkohli Congrats sir @imVkohli \nCONFUSE THEM WITH YOUR SILENCE AND AMAZE THEM WITH YOUR ACTION.✌️\n@virat.kohli 💓💓… https://t.co/aH4IEs47SW', 'sentiment': 'neutral'}
{'text': 'CONFUSE THEM WITH YOUR SILENCE AND AMAZE THEM WITH YOUR ACTION.✌️\n@virat.kohli 💓💓💓\n#my#first#sketch#onlyforuhh#vira… https://t.co/pBVm6QToju', 'sentiment': 'neutral'}
{'text': 'Another day #thriller night #Briiliant 99runs by @chrisgayle333 #Helped @kxipofficial reach  total of 174runs… https://t.co/2FdU1uLoiu', 'sentiment': 'neutral'}
{'text': 'Finally we  won @virat @abd #KXIPvRCB', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad… https://t.co/V9YuQt1gEJ', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad, Gujarat.\nNo o… https://t.co/G2FoXvyBgX', 'sentiment': 'neutral'}
{'text': 'Dear @bsnl I want to port with you from @Idea as services of @idea are horrible. Pl help me.', 'sentiment': 'negative'}
{'text': '@bsnlpune @BSNLCorporate @cgm_mh_bsnl @bsnl I cannot publish my personal data here. Is there a phone  number or ema… https://t.co/lt6CuMNWmj', 'sentiment': 'neutral'}
{'text': '@chsh8 @BSNLCorporate @cgm_mh_bsnl @bsnl Sir Sorry for inconvenience &amp; delay , kindly share your society name &amp; are… https://t.co/f1HnUYO6Tt', 'sentiment': 'positive'}
{'text': 'till 2G is  not good in my village and assured for 4G?\n\nwow @bsnl try to give 2G in our location. Your signal is al… https://t.co/BdN2HoO2g8', 'sentiment': 'negative'}
{'text': '@BSNLCorporate @BSNL_RJ @bsnl our number is 9414012803 but no working properly network is not come why....', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ @BSNL_India\n@BSNLCorporate @bsnl I have filed a complaint 1 week ago for my broadband connection and have… https://t.co/niFE7gnmYh', 'sentiment': 'negative'}
{'text': 'My complaint not solved its long time januari 2019 to but steel not solved payment not refund my number 02862212660… https://t.co/b4DY8JQ5tY', 'sentiment': 'negative'}
{'text': 'They are also charging invariant fees to give connections which is prohibited by @Bsnl. @bsnlpune\n@BSNLCorporate @cgm_mh_bsnl.', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @bsnlpune \nThe implementation allocation to private parties of FFTH seems to be even slower than gov… https://t.co/VUKLZGjmdH', 'sentiment': 'neutral'}
{'text': 'This time vote is for \n@BSNL \n@PostalService \n@JetAirways \n@Kisan \n@Student\n@Employment \n#voteforchange\n#VoteNyayVoteCongress \n#VoteFor20%', 'sentiment': 'neutral'}
{'text': '@GargaC Picture perfect😂, but serious social repercussions will be high, number @BSNL employees loose their job. Ba… https://t.co/v4lAskZevm', 'sentiment': 'negative'}
{'text': 'Connectivity issue is pending in bank since 4days continuously in Dena bank now bank of Baroda alidar branch talk t… https://t.co/weXiYH3kHh', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate Hello BSNL,\nis BSNL Broadband and FTTH Available In Hoshangabad,Madhya Pradesh Circle? @bsnl', 'sentiment': 'positive'}
{'text': "How to stop flash message..? It's very enoying that after 5 to 10 minutes there is a 4 to 5 flash message popup on… https://t.co/Dk5Iu1rpsX", 'sentiment': 'positive'}
{'text': '#bsnl still waiting for your revert #bsnlindia @BSNL_KOTD @BSNLCorporate @bsnl', 'sentiment': 'neutral'}
{'text': '@bsnl Pls refund my 35 recharge bsnl 9234319273 mistakely', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate hi,\nI am not getting BSNL landline connection at following address since last 15 years\nBadrikedar pl… https://t.co/vxMT4BwfQi', 'sentiment': 'neutral'}
{'text': 'RT @nitinsachinist: Today we are trending #SachIsGod \nUse this hashtags in ur posts .\nPS - If you  keep comparing then here is my reply to…', 'sentiment': 'neutral'}
{'text': 'RT @FanKhan0071: So this actually happened. They put up an election rally ad saying Virat Kohli is going to campaign for us and they actual…', 'sentiment': 'neutral'}
{'text': '@anushkasharma bonds with @virat.kohli’s #RCB teammates. https://t.co/R9s2I5Rtcy', 'sentiment': 'neutral'}
{'text': '@RCBTweets #Repost @virat.kohli (@get_repost)\n・・・\nMy most favourite #10yearchallenge ever! 😄 https://t.co/6qGkiq6HtE', 'sentiment': 'positive'}
{'text': '@virat.kohli played like a man on mission as he brought up his fifth century in the Indian Premier League (IPL) dur… https://t.co/OztMask9wh', 'sentiment': 'neutral'}
{'text': '@kumarshammi56 nice nick name @ab @virat @a little biscuit#', 'sentiment': 'positive'}
{'text': '@TOISportsNews ystrdy spr mtch@rcb @virat wt an innigs @encounter batting @100 ## kkr', 'sentiment': 'neutral'}
{'text': 'Namashaker, \nHello everyone in this video we talk about”#KKRvRCB”.@virat.kohli you are sankat mochan mahabali thank… https://t.co/24gUcUw5SO', 'sentiment': 'neutral'}
{'text': '@rohitian_sagar @imVkohli @RCBTweets clvr mth @virat\nits like kkr @maankut\n@likes aswin @kkr bowler\nwell @virat @rcb\n#kkr', 'sentiment': 'neutral'}
{'text': '@rohitian_sagar spr mtch@rcb @200+ipl higest @virat @spr @100 @spr bat @spr bowl @congrats virat &amp;co #kkr', 'sentiment': 'neutral'}
{'text': '@RCBTweets @imVkohli Well played by @virat kohli thanks a lot run machine for well played and I want always see in… https://t.co/cKQEPX2q9u', 'sentiment': 'positive'}
{'text': 'RT @Sandeep_jmc: What a fabulous knock by @virat.kohli. U beauty 😍😍\n#KKRvRCB #RCBvKKR https://t.co/uNwiskZYZ5', 'sentiment': 'positive'}
{'text': 'What a fabulous knock by @virat.kohli. U beauty 😍😍\n#KKRvRCB #RCBvKKR https://t.co/uNwiskZYZ5', 'sentiment': 'positive'}
{'text': 'Another day  #thriller night  fantastic Batting by @virat.kohli 💯 runs and @moeenali.fp 66runs  and @marcusstoinis… https://t.co/mZEOpK9gcK', 'sentiment': 'positive'}
{'text': '@ABdeVilliers17 @imVkohli @MoeenaliAli rcb 213/6 @spr score ipl @virat congrats @100 spr spr @m.ali rcb spr bt @spr… https://t.co/Opvl6douN4', 'sentiment': 'neutral'}
{'text': 'Today #RCB kharab karegi #KKR ka game! @virat is rocking today \n#IPLFantasyLeague', 'sentiment': 'negative'}
{'text': 'Another day Another thriller on its way today @dk00019 v @virat.kohli @kkriders v @royalchallengersbangalore Battle… https://t.co/zsOrRpCBR0', 'sentiment': 'neutral'}
{'text': '@anushkasharma &amp; @virat.kohli arrived in Kolkata for the IPL match \U0001f929😍🙌🏼 Follow @simplyaminaxx\n.\n.\n.\n#AnushkaSharma… https://t.co/OD73kg2mZl', 'sentiment': 'neutral'}
{'text': "India's Squad ICC CWC19-@virat(C) @ImRo45(VC) @SDhawan25 @klrahul11 @msdhoni @vijayshankar260 @imjadeja… https://t.co/wYctsPYy1f", 'sentiment': 'neutral'}
{'text': 'My India XI :\n\n@ImRo45 \n@SDhawan25 \n@Virat\n@vijayshankar260 \n@msdhoni \n@JadhavKedar \n@hardikpandya7 \n@imkuldeep18… https://t.co/wYHpkd8ZVb', 'sentiment': 'neutral'}
{'text': 'Super Start @Virat @Sachin #cricket #beach #beer #ocean #sun #sand #training #craftbeer #sunset… https://t.co/cIAorpwzVQ', 'sentiment': 'positive'}
{'text': '@SattawanAsha @virat @imVkohli Comedy piece', 'sentiment': 'neutral'}
{'text': '@RCBTweets That was really a bad move # Hardik plays very good for spin## remember the sixes hit by hardik to imad… https://t.co/IsLK7owhew', 'sentiment': 'positive'}
{'text': '@bhogleharsha Why doesn’t someone teach @imVkohli how to captain a side when on the field and also teach him how to… https://t.co/igmchN5ylR', 'sentiment': 'neutral'}
{'text': '@virat sir drop parthiv patel &amp; play with 5 all rounder.... U will win the ipl 2019,,,,,,,,\n\n100%.,,,.,,i will beat u', 'sentiment': 'positive'}
{'text': '@cricketworldcup @RoyalArjun1989 1. @Virat\n2. @Dhoni\n3. @Rohit\n4.@yuraj   very important \n5.@dhawan\n6.@jadhav\n7.… https://t.co/VbbzIYVTi3', 'sentiment': 'positive'}
{'text': 'ANOTHER DAY #ANOTHER THRILLER ON ITS WAY TODAY @ROHITSHARMA45 VS @VIRAT.KOHLI #@MUMBAIINDIANS VS… https://t.co/yuusFCJ8Ib', 'sentiment': 'neutral'}
{'text': 'The @rcb is finally over the line . they will definitely turn things around in the coming matches under @virat kohli and mr. 360© .', 'sentiment': 'neutral'}
{'text': '@imVkohli @StayWrogn @hotstartweets @virat  with sundar best all-rounder in India level', 'sentiment': 'positive'}
{'text': '@imVkohli Congregation @virat the last night win the match', 'sentiment': 'positive'}
{'text': 'Finally my  RCB win tonight\nCongratulations  @virat kohli', 'sentiment': 'positive'}
{'text': '@imVkohli Congrats sir @imVkohli \nCONFUSE THEM WITH YOUR SILENCE AND AMAZE THEM WITH YOUR ACTION.✌️\n@virat.kohli 💓💓… https://t.co/aH4IEs47SW', 'sentiment': 'neutral'}
{'text': 'CONFUSE THEM WITH YOUR SILENCE AND AMAZE THEM WITH YOUR ACTION.✌️\n@virat.kohli 💓💓💓\n#my#first#sketch#onlyforuhh#vira… https://t.co/pBVm6QToju', 'sentiment': 'neutral'}
{'text': 'Another day #thriller night #Briiliant 99runs by @chrisgayle333 #Helped @kxipofficial reach  total of 174runs… https://t.co/2FdU1uLoiu', 'sentiment': 'neutral'}
{'text': 'Finally we  won @virat @abd #KXIPvRCB', 'sentiment': 'neutral'}
{'text': '@JioCare @JioCare charges data even. when data &amp; mobile are shut down Several times, I complained in detail with ex… https://t.co/SiQgOF3e7s', 'sentiment': 'negative'}
{'text': '@BSNLCorporate @BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad… https://t.co/V9YuQt1gEJ', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ Our landline is not working since last 10 days in Vastral area from Odhav Circle, Ahmedabad, Gujarat.\nNo o… https://t.co/G2FoXvyBgX', 'sentiment': 'neutral'}
{'text': 'Dear @bsnl I want to port with you from @Idea as services of @idea are horrible. Pl help me.', 'sentiment': 'negative'}
{'text': '@bsnlpune @BSNLCorporate @cgm_mh_bsnl @bsnl I cannot publish my personal data here. Is there a phone  number or ema… https://t.co/lt6CuMNWmj', 'sentiment': 'neutral'}
{'text': '@chsh8 @BSNLCorporate @cgm_mh_bsnl @bsnl Sir Sorry for inconvenience &amp; delay , kindly share your society name &amp; are… https://t.co/f1HnUYO6Tt', 'sentiment': 'positive'}
{'text': 'till 2G is  not good in my village and assured for 4G?\n\nwow @bsnl try to give 2G in our location. Your signal is al… https://t.co/BdN2HoO2g8', 'sentiment': 'negative'}
{'text': '@BSNLCorporate @BSNL_RJ @bsnl our number is 9414012803 but no working properly network is not come why....', 'sentiment': 'neutral'}
{'text': '@BSNL_GJ @BSNL_India\n@BSNLCorporate @bsnl I have filed a complaint 1 week ago for my broadband connection and have… https://t.co/niFE7gnmYh', 'sentiment': 'negative'}
{'text': 'My complaint not solved its long time januari 2019 to but steel not solved payment not refund my number 02862212660… https://t.co/b4DY8JQ5tY', 'sentiment': 'negative'}
{'text': 'They are also charging invariant fees to give connections which is prohibited by @Bsnl. @bsnlpune\n@BSNLCorporate @cgm_mh_bsnl.', 'sentiment': 'neutral'}
{'text': '@BSNLCorporate @bsnlpune \nThe implementation allocation to private parties of FFTH seems to be even slower than gov… https://t.co/VUKLZGjmdH', 'sentiment': 'neutral'}
{'text': 'This time vote is for \n@BSNL \n@PostalService \n@JetAirways \n@Kisan \n@Student\n@Employment \n#voteforchange\n#VoteNyayVoteCongress \n#VoteFor20%', 'sentiment': 'neutral'}
{'text': '@GargaC Picture perfect😂, but serious social repercussions will be high, number @BSNL employees loose their job. Ba… https://t.co/v4lAskZevm', 'sentiment': 'negative'}
{'text': 'Connectivity issue is pending in bank since 4days continuously in Dena bank now bank of Baroda alidar branch talk t… https://t.co/weXiYH3kHh', 'sentiment': 'neutral'}
